[2023-04-13 00:36:18,502] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 00:37:34,028] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 01:57:13,257] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 01:58:26,107] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 02:26:56,186] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 02:28:11,318] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 02:42:11,328] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 02:43:23,160] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 03:08:03,585] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 03:09:06,292] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 03:32:37,162] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 03:33:25,117] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 04:09:10,183] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 04:10:21,257] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 04:33:54,351] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 04:35:07,757] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 05:07:42,998] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 05:08:50,755] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 05:32:55,057] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 05:34:00,417] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 06:09:54,078] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 06:10:36,099] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 06:34:33,051] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 06:35:36,043] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 07:07:30,161] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 07:08:32,801] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 07:32:34,860] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 07:33:37,753] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-13 08:10:05,541] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-13 08:11:09,737] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
