[2023-04-27 00:41:24,392] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 00:42:14,842] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 02:00:06,888] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 02:00:54,881] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 02:33:08,509] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 02:34:25,347] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 03:08:21,221] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 03:09:40,880] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 03:32:43,288] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 03:33:31,447] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 04:09:15,527] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 04:10:29,705] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 04:33:42,585] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 04:34:34,237] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 05:07:27,415] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 05:08:38,476] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 05:32:35,183] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 05:33:40,738] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 06:10:15,652] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 06:10:56,828] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 06:35:39,352] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 06:36:47,592] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 07:07:18,719] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 07:08:29,315] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 07:32:34,911] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 07:33:24,526] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 08:10:01,303] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 08:10:54,487] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 08:32:59,569] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 08:34:02,876] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 09:07:47,843] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 09:08:53,322] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 09:32:45,292] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 09:33:23,970] 	ERROR 	137 	scrape.py 	<module>() 	Error occurred while scraping Error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2023-04-27 10:08:23,304] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 10:09:18,676] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-27 10:33:44,371] 	ERROR 	39 	scrape.py 	<module>() 	Failed getting THE Price Error: Expecting value: line 1 column 1 (char 0)
[2023-04-27 10:33:44,430] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 10:33:46,760] 	ERROR 	137 	scrape.py 	<module>() 	Error occurred while scraping Error: name 'THE_price' is not defined
[2023-04-27 11:06:26,238] 	ERROR 	39 	scrape.py 	<module>() 	Failed getting THE Price Error: Expecting value: line 1 column 1 (char 0)
[2023-04-27 11:06:26,284] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 11:06:28,926] 	ERROR 	137 	scrape.py 	<module>() 	Error occurred while scraping Error: name 'THE_price' is not defined
[2023-04-27 11:32:37,823] 	ERROR 	39 	scrape.py 	<module>() 	Failed getting THE Price Error: Expecting value: line 1 column 1 (char 0)
[2023-04-27 11:32:37,871] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-27 11:32:40,477] 	ERROR 	137 	scrape.py 	<module>() 	Error occurred while scraping Error: name 'THE_price' is not defined
