[2023-03-12 00:43:03,518] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 00:43:50,999] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 02:17:22,502] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 02:18:36,462] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 02:58:04,322] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 02:59:04,856] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 03:13:51,225] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 03:14:58,623] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 03:32:45,965] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 03:33:36,828] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 04:09:44,256] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 04:10:58,742] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 04:36:19,352] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 04:37:38,571] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 05:07:10,928] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 05:08:17,399] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 05:32:40,460] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 05:33:49,364] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 06:09:40,803] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 06:10:27,610] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 06:35:45,110] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 06:37:01,893] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 07:07:10,863] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 07:07:59,192] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 07:32:42,573] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 07:33:37,436] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 08:09:51,551] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 08:10:48,677] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 08:34:45,004] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 08:35:27,710] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 09:07:17,460] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 09:08:03,420] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 09:32:39,944] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 09:33:45,489] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 10:07:48,807] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 10:08:35,366] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 10:33:24,428] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 10:34:06,404] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 11:06:20,040] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 11:07:13,678] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 11:32:46,162] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 11:33:35,238] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 12:13:21,290] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 12:14:05,280] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-12 12:50:10,832] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-12 12:50:54,750] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
