[2023-03-13 00:41:19,844] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 00:42:24,250] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 02:08:25,385] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 02:09:25,050] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 02:50:33,812] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 02:51:59,390] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 03:09:08,744] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 03:09:58,382] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 03:33:11,248] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 03:34:09,627] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 04:10:13,612] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 04:11:37,837] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 04:37:15,982] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 04:38:35,310] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 05:08:33,529] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 05:09:49,965] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 05:32:39,360] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 05:33:54,389] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 06:11:26,553] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 06:12:38,549] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 06:38:19,941] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 06:39:19,475] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 07:07:47,878] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 07:08:39,929] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 07:33:08,611] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 07:33:58,782] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 08:11:52,048] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 08:12:39,932] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 08:38:31,383] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 08:39:14,686] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 09:09:07,143] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 09:10:00,175] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 09:32:56,260] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 09:33:41,557] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 10:09:25,962] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 10:10:30,105] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 10:36:21,826] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 10:37:04,153] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 11:06:31,297] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-13 11:07:39,614] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-13 11:32:44,959] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
